,gameId,teamAbbrev,homeRoadFlag,gameDate,goals,assists,commonName,opponentCommonName,gamesStarted,decision,shotsAgainst,goalsAgainst,savePctg,shutouts,opponentAbbrev,pim,toi,seasonId,playerId
9,2013020133.0,FLA,H,2013-10-22,0.0,0.0,{'default': 'Panthers'},{'default': 'Blackhawks'},0.0,O,2.0,0.0,1.0,0.0,CHI,0.0,7:59,20132014,8474593
10,2013020090.0,FLA,R,2013-10-15,0.0,0.0,{'default': 'Panthers'},{'default': 'Predators'},1.0,L,30.0,4.0,0.866667,0.0,NSH,0.0,58:48,20132014,8474593
11,2013020076.0,FLA,H,2013-10-13,0.0,0.0,{'default': 'Panthers'},{'default': 'Kings'},1.0,L,29.0,3.0,0.896552,0.0,LAK,0.0,60:00,20132014,8474593
12,2013020060.0,FLA,H,2013-10-11,0.0,0.0,{'default': 'Panthers'},{'default': 'Penguins'},1.0,W,39.0,3.0,0.923077,0.0,PIT,0.0,60:00,20132014,8474593
13,2013020052.0,FLA,R,2013-10-10,0.0,0.0,{'default': 'Panthers'},{'default': 'Lightning'},1.0,L,24.0,6.0,0.75,0.0,TBL,0.0,49:14,20132014,8474593
14,2013020039.0,FLA,R,2013-10-08,0.0,0.0,{'default': 'Panthers'},{'default': 'Flyers'},0.0,,25.0,0.0,1.0,0.0,PHI,0.0,52:18,20132014,8474593
15,2013020027.0,FLA,R,2013-10-05,0.0,0.0,{'default': 'Panthers'},{'default': 'Blues'},0.0,,6.0,2.0,0.666667,0.0,STL,0.0,19:58,20132014,8474593
0,2013021214.0,NYR,R,2014-04-12,0.0,0.0,{'default': 'Rangers'},{'default': 'Canadiens'},1.0,O,27.0,1.0,0.962963,0.0,MTL,0.0,61:59,20132014,8475660
1,2013021124.0,NYR,R,2014-03-30,0.0,0.0,{'default': 'Rangers'},{'default': 'Oilers'},1.0,W,26.0,0.0,1.0,1.0,EDM,0.0,59:31,20132014,8475660
2,2013020994.0,NYR,R,2014-03-13,0.0,0.0,{'default': 'Rangers'},{'default': 'Wild'},1.0,L,26.0,2.0,0.923077,0.0,MIN,0.0,58:20,20132014,8475660
3,2013020888.0,NYR,H,2014-02-27,0.0,0.0,{'default': 'Rangers'},{'default': 'Blackhawks'},1.0,W,32.0,1.0,0.96875,0.0,CHI,0.0,59:50,20132014,8475660
4,2013020857.0,NYR,H,2014-02-06,0.0,0.0,{'default': 'Rangers'},{'default': 'Oilers'},1.0,L,31.0,2.0,0.935484,0.0,EDM,0.0,58:48,20132014,8475660
5,2013020748.0,NYR,H,2014-01-21,0.0,0.0,{'default': 'Rangers'},{'default': 'Islanders'},1.0,L,36.0,4.0,0.888889,0.0,NYI,0.0,58:36,20132014,8475660
6,2013020723.0,NYR,R,2014-01-18,0.0,0.0,{'default': 'Rangers'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,W,30.0,1.0,0.966667,0.0,OTT,0.0,59:40,20132014,8475660
7,2013020629.0,NYR,R,2014-01-04,0.0,0.0,{'default': 'Rangers'},{'default': 'Maple Leafs'},1.0,W,26.0,1.0,0.961538,0.0,TOR,0.0,60:00,20132014,8475660
8,2013020570.0,NYR,R,2013-12-27,0.0,0.0,{'default': 'Rangers'},{'default': 'Capitals'},1.0,L,34.0,3.0,0.911765,0.0,WSH,0.0,58:15,20132014,8475660
9,2013020554.0,NYR,H,2013-12-23,0.0,0.0,{'default': 'Rangers'},{'default': 'Maple Leafs'},1.0,W,26.0,1.0,0.961538,0.0,TOR,0.0,65:00,20132014,8475660
10,2013020551.0,NYR,H,2013-12-22,0.0,0.0,{'default': 'Rangers'},{'default': 'Wild'},1.0,W,25.0,1.0,0.96,0.0,MIN,0.0,60:00,20132014,8475660
11,2013020473.0,NYR,H,2013-12-12,0.0,0.0,{'default': 'Rangers'},{'default': 'Blue Jackets'},0.0,,14.0,1.0,0.928571,0.0,CBJ,0.0,47:47,20132014,8475660
12,2013020406.0,NYR,H,2013-12-02,0.0,0.0,{'default': 'Rangers'},{'default': 'Jets'},1.0,L,29.0,4.0,0.862069,0.0,WPG,0.0,59:09,20132014,8475660
13,2013020392.0,NYR,H,2013-11-30,0.0,0.0,{'default': 'Rangers'},{'default': 'Canucks'},1.0,W,37.0,2.0,0.945946,0.0,VAN,0.0,60:00,20132014,8475660
14,2013020358.0,NYR,R,2013-11-25,0.0,0.0,{'default': 'Rangers'},{'default': 'Lightning'},0.0,,3.0,1.0,0.666667,0.0,TBL,0.0,20:00,20132014,8475660
15,2013020348.0,NYR,R,2013-11-23,0.0,0.0,{'default': 'Rangers'},{'default': 'Predators'},1.0,W,17.0,0.0,1.0,1.0,NSH,0.0,60:00,20132014,8475660
16,2013020295.0,NYR,R,2013-11-16,0.0,0.0,{'default': 'Rangers'},{'default': 'Canadiens'},1.0,W,22.0,0.0,1.0,1.0,MTL,0.0,59:58,20132014,8475660
17,2013020235.0,NYR,R,2013-11-07,0.0,0.0,{'default': 'Rangers'},{'default': 'Blue Jackets'},1.0,W,34.0,2.0,0.941176,0.0,CBJ,0.0,60:00,20132014,8475660
18,2013020176.0,NYR,R,2013-10-29,0.0,0.0,{'default': 'Rangers'},{'default': 'Islanders'},1.0,W,24.0,2.0,0.916667,0.0,NYI,0.0,60:00,20132014,8475660
19,2013020158.0,NYR,R,2013-10-26,0.0,0.0,{'default': 'Rangers'},{'default': 'Red Wings'},1.0,W,34.0,2.0,0.941176,0.0,DET,0.0,64:47,20132014,8475660
20,2013020141.0,NYR,R,2013-10-24,0.0,0.0,{'default': 'Rangers'},{'default': 'Flyers'},1.0,L,27.0,2.0,0.925926,0.0,PHI,0.0,59:00,20132014,8475660
0,2014021199.0,LAK,R,2015-04-07,0.0,1.0,{'default': 'Kings'},{'default': 'Oilers'},1.0,L,21.0,3.0,0.857143,0.0,EDM,0.0,58:41,20142015,8474889
1,2014021125.0,LAK,R,2015-03-28,0.0,0.0,{'default': 'Kings'},{'default': 'Wild'},0.0,,10.0,1.0,0.9,0.0,MIN,0.0,39:27,20142015,8474889
2,2014020933.0,LAK,R,2015-03-01,0.0,0.0,{'default': 'Kings'},{'default': 'Jets'},0.0,,7.0,0.0,1.0,0.0,WPG,0.0,18:57,20142015,8474889
3,2014020922.0,LAK,R,2015-02-27,0.0,0.0,{'default': 'Kings'},{'default': 'Ducks'},1.0,L,31.0,3.0,0.903226,0.0,ANA,0.0,59:24,20142015,8474889
4,2014020643.0,LAK,H,2015-01-14,0.0,0.0,{'default': 'Kings'},{'default': 'Devils'},1.0,,13.0,3.0,0.769231,0.0,NJD,0.0,48:21,20142015,8474889
5,2014020629.0,LAK,H,2015-01-12,0.0,0.0,{'default': 'Kings'},{'default': 'Maple Leafs'},1.0,W,19.0,0.0,1.0,1.0,TOR,0.0,60:00,20142015,8474889
6,2014020567.0,LAK,H,2015-01-03,0.0,0.0,{'default': 'Kings'},{'default': 'Predators'},0.0,O,16.0,4.0,0.75,0.0,NSH,0.0,49:18,20142015,8474889
7,2014020432.0,LAK,R,2014-12-12,0.0,0.0,{'default': 'Kings'},{'default': 'Canadiens'},1.0,L,20.0,6.0,0.7,0.0,MTL,0.0,60:00,20142015,8474889
8,2014020385.0,LAK,R,2014-12-04,0.0,0.0,{'default': 'Kings'},{'default': 'Coyotes'},1.0,W,26.0,0.0,1.0,1.0,ARI,0.0,59:29,20142015,8474889
9,2014020329.0,LAK,R,2014-11-26,0.0,0.0,{'default': 'Kings'},{'default': 'Wild'},1.0,W,28.0,0.0,1.0,1.0,MIN,0.0,60:00,20142015,8474889
10,2014020318.0,LAK,R,2014-11-25,0.0,0.0,{'default': 'Kings'},{'default': 'Predators'},1.0,O,33.0,3.0,0.909091,0.0,NSH,0.0,65:00,20142015,8474889
11,2014020241.0,LAK,H,2014-11-13,0.0,0.0,{'default': 'Kings'},{'default': 'Stars'},1.0,L,27.0,2.0,0.925926,0.0,DAL,0.0,57:19,20142015,8474889
12,2014020140.0,LAK,R,2014-10-30,0.0,0.0,{'default': 'Kings'},{'default': 'Penguins'},1.0,L,23.0,3.0,0.869565,0.0,PIT,0.0,59:32,20142015,8474889
13,2014020034.0,LAK,H,2014-10-12,0.0,0.0,{'default': 'Kings'},{'default': 'Jets'},1.0,W,30.0,1.0,0.966667,0.0,WPG,0.0,60:00,20142015,8474889
14,2014020004.0,LAK,H,2014-10-08,0.0,0.0,{'default': 'Kings'},{'default': 'Sharks'},0.0,,3.0,0.0,1.0,0.0,SJS,0.0,19:54,20142015,8474889
0,2014021165.0,ANA,H,2015-04-03,0.0,0.0,{'default': 'Ducks'},{'default': 'Avalanche'},1.0,L,22.0,3.0,0.863636,0.0,COL,0.0,58:43,20142015,8476434
1,2014021133.0,ANA,R,2015-03-29,0.0,0.0,{'default': 'Ducks'},{'default': 'Devils'},1.0,W,27.0,1.0,0.962963,0.0,NJD,0.0,60:00,20142015,8476434
2,2014021093.0,ANA,R,2015-03-24,0.0,0.0,{'default': 'Ducks'},{'default': 'Blue Jackets'},1.0,L,26.0,4.0,0.846154,0.0,CBJ,0.0,59:10,20142015,8476434
3,2014021081.0,ANA,R,2015-03-22,0.0,0.0,{'default': 'Ducks'},{'default': 'Rangers'},0.0,,22.0,4.0,0.818182,0.0,NYR,0.0,49:44,20142015,8476434
4,2014021052.0,ANA,H,2015-03-18,0.0,0.0,{'default': 'Ducks'},{'default': 'Kings'},1.0,W,31.0,2.0,0.935484,0.0,LAK,0.0,60:24,20142015,8476434
5,2014021036.0,ANA,H,2015-03-15,0.0,0.0,{'default': 'Ducks'},{'default': 'Predators'},1.0,W,27.0,2.0,0.925926,0.0,NSH,0.0,60:00,20142015,8476434
6,2014021016.0,ANA,R,2015-03-13,0.0,0.0,{'default': 'Ducks'},{'default': 'Wild'},1.0,W,33.0,1.0,0.969697,0.0,MIN,0.0,60:00,20142015,8476434
7,2014021001.0,ANA,R,2015-03-11,0.0,0.0,{'default': 'Ducks'},{'default': 'Flames'},1.0,L,23.0,6.0,0.73913,0.0,CGY,0.0,59:34,20142015,8476434
8,2014020955.0,ANA,H,2015-03-04,0.0,0.0,{'default': 'Ducks'},{'default': 'Canadiens'},1.0,W,38.0,1.0,0.973684,0.0,MTL,0.0,60:00,20142015,8476434
9,2014020937.0,ANA,R,2015-03-01,0.0,0.0,{'default': 'Ducks'},{'default': 'Stars'},1.0,W,40.0,1.0,0.975,0.0,DAL,0.0,60:00,20142015,8476434
10,2014020922.0,ANA,H,2015-02-27,0.0,0.0,{'default': 'Ducks'},{'default': 'Kings'},1.0,W,22.0,2.0,0.909091,0.0,LAK,0.0,60:00,20142015,8476434
11,2014020907.0,ANA,H,2015-02-25,0.0,0.0,{'default': 'Ducks'},"{'default': 'Senators', 'fr': 'Sénateurs'}",1.0,L,33.0,2.0,0.939394,0.0,OTT,0.0,58:18,20142015,8476434
12,2014020893.0,ANA,H,2015-02-23,0.0,0.0,{'default': 'Ducks'},{'default': 'Red Wings'},1.0,W,38.0,3.0,0.921053,0.0,DET,0.0,64:44,20142015,8476434
13,2014020879.0,ANA,R,2015-02-21,0.0,0.0,{'default': 'Ducks'},{'default': 'Oilers'},1.0,W,27.0,1.0,0.962963,0.0,EDM,0.0,60:00,20142015,8476434
14,2014020871.0,ANA,R,2015-02-20,0.0,0.0,{'default': 'Ducks'},{'default': 'Flames'},1.0,W,28.0,3.0,0.892857,0.0,CGY,0.0,60:00,20142015,8476434
15,2014020858.0,ANA,H,2015-02-18,0.0,0.0,{'default': 'Ducks'},{'default': 'Lightning'},1.0,L,32.0,4.0,0.875,0.0,TBL,0.0,60:00,20142015,8476434
16,2014020836.0,ANA,H,2015-02-15,0.0,0.0,{'default': 'Ducks'},{'default': 'Capitals'},1.0,L,28.0,5.0,0.821429,0.0,WSH,0.0,58:03,20142015,8476434
17,2014020810.0,ANA,R,2015-02-12,0.0,0.0,{'default': 'Ducks'},{'default': 'Hurricanes'},1.0,W,36.0,1.0,0.972222,0.0,CAR,0.0,60:00,20142015,8476434
18,2014020802.0,ANA,R,2015-02-10,0.0,0.0,{'default': 'Ducks'},{'default': 'Panthers'},0.0,,18.0,3.0,0.833333,0.0,FLA,0.0,34:03,20142015,8476434
19,2014020144.0,ANA,R,2014-10-30,0.0,0.0,{'default': 'Ducks'},{'default': 'Blues'},1.0,L,29.0,2.0,0.931034,0.0,STL,0.0,57:12,20142015,8476434
20,2014020131.0,ANA,R,2014-10-28,0.0,0.0,{'default': 'Ducks'},{'default': 'Blackhawks'},1.0,W,38.0,0.0,1.0,1.0,CHI,0.0,60:00,20142015,8476434
21,2014020105.0,ANA,H,2014-10-24,0.0,0.0,{'default': 'Ducks'},{'default': 'Blue Jackets'},1.0,W,17.0,1.0,0.941176,0.0,CBJ,0.0,60:00,20142015,8476434
22,2014020007.0,ANA,R,2014-10-09,0.0,0.0,{'default': 'Ducks'},{'default': 'Penguins'},1.0,L,39.0,6.0,0.846154,0.0,PIT,0.0,60:00,20142015,8476434
0,2014021212.0,EDM,H,2015-04-09,0.0,0.0,{'default': 'Oilers'},{'default': 'Sharks'},1.0,L,51.0,2.0,0.960784,0.0,SJS,0.0,59:36,20142015,8476316
0,2014020998.0,COL,H,2015-03-10,0.0,0.0,{'default': 'Avalanche'},{'default': 'Kings'},1.0,L,8.0,3.0,0.625,0.0,LAK,0.0,14:15,20142015,8475717
1,2014020634.0,COL,R,2015-01-13,0.0,0.0,{'default': 'Avalanche'},{'default': 'Hurricanes'},1.0,O,46.0,2.0,0.956522,0.0,CAR,0.0,65:00,20142015,8475717
2,2014020524.0,COL,H,2014-12-27,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blackhawks'},1.0,L,32.0,4.0,0.875,0.0,CHI,0.0,57:56,20142015,8475717
3,2014020491.0,COL,R,2014-12-21,0.0,0.0,{'default': 'Avalanche'},{'default': 'Red Wings'},1.0,W,35.0,1.0,0.971429,0.0,DET,0.0,65:00,20142015,8475717
4,2014020480.0,COL,R,2014-12-20,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sabres'},1.0,W,29.0,1.0,0.965517,0.0,BUF,0.0,60:00,20142015,8475717
5,2014020468.0,COL,R,2014-12-18,0.0,0.0,{'default': 'Avalanche'},{'default': 'Penguins'},1.0,O,48.0,1.0,0.979167,0.0,PIT,0.0,62:24,20142015,8475717
6,2014020445.0,COL,H,2014-12-13,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blues'},1.0,O,42.0,3.0,0.928571,0.0,STL,0.0,61:03,20142015,8475717
7,2014020428.0,COL,H,2014-12-11,0.0,0.0,{'default': 'Avalanche'},{'default': 'Jets'},1.0,W,33.0,3.0,0.909091,0.0,WPG,0.0,65:00,20142015,8475717
8,2014020417.0,COL,H,2014-12-09,0.0,0.0,{'default': 'Avalanche'},{'default': 'Predators'},1.0,L,34.0,1.0,0.970588,0.0,NSH,0.0,59:03,20142015,8475717
9,2014020359.0,COL,H,2014-12-01,0.0,0.0,{'default': 'Avalanche'},{'default': 'Canadiens'},1.0,L,30.0,4.0,0.866667,0.0,MTL,0.0,57:53,20142015,8475717
10,2014020352.0,COL,H,2014-11-29,0.0,0.0,{'default': 'Avalanche'},{'default': 'Stars'},1.0,W,24.0,2.0,0.916667,0.0,DAL,0.0,59:53,20142015,8475717
11,2014020330.0,COL,H,2014-11-26,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blackhawks'},1.0,L,45.0,3.0,0.933333,0.0,CHI,0.0,57:30,20142015,8475717
12,2014020320.0,COL,R,2014-11-25,0.0,0.0,{'default': 'Avalanche'},{'default': 'Coyotes'},0.0,W,25.0,0.0,1.0,0.0,ARI,0.0,52:23,20142015,8475717
13,2014020304.0,COL,H,2014-11-22,0.0,0.0,{'default': 'Avalanche'},{'default': 'Hurricanes'},0.0,W,17.0,0.0,1.0,0.0,CAR,0.0,43:10,20142015,8475717
14,2014020064.0,COL,R,2014-10-18,0.0,0.0,{'default': 'Avalanche'},{'default': 'Canadiens'},1.0,L,36.0,3.0,0.916667,0.0,MTL,0.0,58:00,20142015,8475717
15,2014020054.0,COL,R,2014-10-16,0.0,0.0,{'default': 'Avalanche'},"{'default': 'Senators', 'fr': 'Sénateurs'}",0.0,L,27.0,4.0,0.851852,0.0,OTT,0.0,56:36,20142015,8475717
0,2014020769.0,WSH,H,2015-02-06,0.0,0.0,{'default': 'Capitals'},{'default': 'Ducks'},1.0,W,25.0,2.0,0.92,0.0,ANA,0.0,65:00,20142015,8475831
0,2014020885.0,CHI,H,2015-02-22,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Bruins'},0.0,,16.0,2.0,0.875,0.0,BOS,0.0,27:41,20142015,8477293
1,2014020795.0,CHI,H,2015-02-09,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Coyotes'},1.0,O,29.0,2.0,0.931034,0.0,ARI,0.0,64:44,20142015,8477293
2,2014020737.0,CHI,R,2015-01-31,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Sharks'},1.0,L,19.0,1.0,0.947368,0.0,SJS,0.0,59:24,20142015,8477293
3,2014020689.0,CHI,H,2015-01-20,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Coyotes'},1.0,W,36.0,1.0,0.972222,0.0,ARI,0.0,59:41,20142015,8477293
4,2014020612.0,CHI,R,2015-01-09,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Oilers'},1.0,L,21.0,4.0,0.809524,0.0,EDM,0.0,59:35,20142015,8477293
5,2014020511.0,CHI,H,2014-12-23,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Jets'},0.0,,12.0,1.0,0.916667,0.0,WPG,0.0,44:06,20142015,8477293
6,2014020495.0,CHI,H,2014-12-21,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Maple Leafs'},1.0,W,31.0,0.0,1.0,1.0,TOR,0.0,60:00,20142015,8477293
7,2014020461.0,CHI,H,2014-12-16,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Wild'},1.0,W,29.0,3.0,0.896552,0.0,MIN,0.0,59:39,20142015,8477293
8,2014020449.0,CHI,H,2014-12-14,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Flames'},1.0,W,24.0,1.0,0.958333,0.0,CGY,0.0,59:59,20142015,8477293
9,2014020389.0,CHI,H,2014-12-05,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Canadiens'},1.0,W,41.0,3.0,0.926829,0.0,MTL,0.0,60:00,20142015,8477293
10,2014020373.0,CHI,H,2014-12-03,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Blues'},1.0,W,41.0,1.0,0.97561,0.0,STL,0.0,60:00,20142015,8477293
11,2014020112.0,CHI,R,2014-10-25,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Blues'},1.0,L,31.0,3.0,0.903226,0.0,STL,0.0,58:47,20142015,8477293
12,2014020096.0,CHI,R,2014-10-23,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Predators'},1.0,L,27.0,3.0,0.888889,0.0,NSH,0.0,58:35,20142015,8477293
13,2014020085.0,CHI,H,2014-10-21,0.0,0.0,{'default': 'Blackhawks'},{'default': 'Flyers'},1.0,W,32.0,0.0,1.0,1.0,PHI,0.0,60:00,20142015,8477293
0,2014021082.0,VAN,R,2015-03-22,0.0,0.0,{'default': 'Canucks'},{'default': 'Coyotes'},1.0,W,27.0,1.0,0.962963,0.0,ARI,0.0,60:00,20142015,8474593
1,2014021061.0,VAN,H,2015-03-19,0.0,0.0,{'default': 'Canucks'},{'default': 'Blue Jackets'},0.0,,2.0,0.0,1.0,0.0,CBJ,0.0,9:53,20142015,8474593
2,2014020951.0,VAN,H,2015-03-03,0.0,0.0,{'default': 'Canucks'},{'default': 'Sharks'},1.0,L,4.0,3.0,0.25,0.0,SJS,0.0,7:45,20142015,8474593
0,2014021145.0,TBL,R,2015-03-31,0.0,0.0,{'default': 'Lightning'},{'default': 'Maple Leafs'},1.0,L,28.0,3.0,0.892857,0.0,TOR,0.0,56:30,20142015,8476883
1,2014021109.0,TBL,H,2015-03-26,0.0,0.0,{'default': 'Lightning'},{'default': 'Predators'},0.0,,8.0,0.0,1.0,0.0,NSH,0.0,31:41,20142015,8476883
2,2014021095.0,TBL,H,2015-03-24,0.0,0.0,{'default': 'Lightning'},{'default': 'Panthers'},1.0,W,36.0,3.0,0.916667,0.0,FLA,0.0,60:00,20142015,8476883
3,2014021022.0,TBL,H,2015-03-14,0.0,0.0,{'default': 'Lightning'},{'default': 'Jets'},1.0,L,29.0,2.0,0.931034,0.0,WPG,0.0,58:42,20142015,8476883
4,2014020972.0,TBL,H,2015-03-07,0.0,0.0,{'default': 'Lightning'},{'default': 'Stars'},1.0,W,35.0,4.0,0.885714,0.0,DAL,0.0,60:00,20142015,8476883
5,2014020945.0,TBL,H,2015-03-03,0.0,0.0,{'default': 'Lightning'},{'default': 'Sabres'},1.0,W,28.0,0.0,1.0,1.0,BUF,0.0,60:00,20142015,8476883
6,2014020889.0,TBL,R,2015-02-22,0.0,0.0,{'default': 'Lightning'},{'default': 'Avalanche'},1.0,L,18.0,5.0,0.722222,0.0,COL,0.0,58:10,20142015,8476883
7,2014020845.0,TBL,R,2015-02-16,0.0,0.0,{'default': 'Lightning'},{'default': 'Kings'},1.0,L,28.0,3.0,0.892857,0.0,LAK,0.0,58:03,20142015,8476883
8,2014020813.0,TBL,H,2015-02-12,0.0,0.0,{'default': 'Lightning'},{'default': 'Blues'},0.0,,9.0,0.0,1.0,0.0,STL,0.0,19:38,20142015,8476883
9,2014020804.0,TBL,R,2015-02-10,0.0,0.0,{'default': 'Lightning'},{'default': 'Predators'},1.0,O,29.0,3.0,0.896552,0.0,NSH,0.0,64:27,20142015,8476883
10,2014020774.0,TBL,H,2015-02-07,0.0,0.0,{'default': 'Lightning'},{'default': 'Kings'},0.0,,20.0,1.0,0.95,0.0,LAK,0.0,38:10,20142015,8476883
11,2014020764.0,TBL,R,2015-02-05,0.0,0.0,{'default': 'Lightning'},{'default': 'Stars'},1.0,W,36.0,3.0,0.916667,0.0,DAL,0.0,60:00,20142015,8476883
12,2014020546.0,TBL,R,2014-12-31,0.0,0.0,{'default': 'Lightning'},{'default': 'Sabres'},1.0,W,11.0,1.0,0.909091,0.0,BUF,0.0,60:00,20142015,8476883
13,2014020509.0,TBL,H,2014-12-23,0.0,0.0,{'default': 'Lightning'},{'default': 'Penguins'},1.0,W,29.0,3.0,0.896552,0.0,PIT,0.0,60:00,20142015,8476883
14,2014020484.0,TBL,R,2014-12-20,0.0,0.0,{'default': 'Lightning'},{'default': 'Islanders'},1.0,L,47.0,2.0,0.957447,0.0,NYI,0.0,58:46,20142015,8476883
15,2014020453.0,TBL,R,2014-12-16,0.0,0.0,{'default': 'Lightning'},{'default': 'Flyers'},1.0,W,24.0,1.0,0.958333,0.0,PHI,0.0,60:00,20142015,8476883
0,2014020898.0,CBJ,H,2015-02-24,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Sabres'},1.0,L,31.0,4.0,0.870968,0.0,BUF,0.0,57:22,20142015,8476341
1,2014020826.0,CBJ,R,2015-02-14,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Islanders'},1.0,L,46.0,6.0,0.869565,0.0,NYI,0.0,60:00,20142015,8476341
2,2014020748.0,CBJ,H,2015-02-03,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Coyotes'},1.0,L,28.0,3.0,0.892857,0.0,ARI,0.0,59:08,20142015,8476341
3,2014020208.0,CBJ,H,2014-11-08,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Lightning'},1.0,,15.0,4.0,0.733333,0.0,TBL,0.0,20:00,20142015,8476341
4,2014020157.0,CBJ,R,2014-11-01,0.0,0.0,{'default': 'Blue Jackets'},{'default': 'Devils'},1.0,L,29.0,3.0,0.896552,0.0,NJD,0.0,59:13,20142015,8476341
0,2015021128.0,EDM,R,2016-03-26,0.0,0.0,{'default': 'Oilers'},{'default': 'Kings'},1.0,L,32.0,5.0,0.84375,0.0,LAK,0.0,58:02,20152016,8476316
1,2015021083.0,EDM,H,2016-03-20,0.0,0.0,{'default': 'Oilers'},{'default': 'Avalanche'},1.0,L,25.0,3.0,0.88,0.0,COL,0.0,58:57,20152016,8476316
2,2015021036.0,EDM,H,2016-03-14,0.0,0.0,{'default': 'Oilers'},{'default': 'Predators'},1.0,L,25.0,3.0,0.88,0.0,NSH,0.0,57:51,20152016,8476316
3,2015020967.0,EDM,R,2016-03-04,0.0,0.0,{'default': 'Oilers'},{'default': 'Blue Jackets'},1.0,L,27.0,6.0,0.777778,0.0,CBJ,0.0,60:00,20152016,8476316
4,2015020833.0,EDM,H,2016-02-13,0.0,0.0,{'default': 'Oilers'},{'default': 'Jets'},1.0,O,33.0,1.0,0.969697,0.0,WPG,0.0,64:41,20152016,8476316
0,2015021211.0,COL,R,2016-04-07,0.0,0.0,{'default': 'Avalanche'},{'default': 'Stars'},1.0,L,30.0,3.0,0.9,0.0,DAL,0.0,58:50,20152016,8475717
1,2015021181.0,COL,H,2016-04-03,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blues'},0.0,,24.0,1.0,0.958333,0.0,STL,0.0,38:55,20152016,8475717
2,2015021083.0,COL,R,2016-03-20,0.0,0.0,{'default': 'Avalanche'},{'default': 'Oilers'},1.0,W,28.0,2.0,0.928571,0.0,EDM,0.0,60:00,20152016,8475717
3,2015020971.0,COL,H,2016-03-05,0.0,0.0,{'default': 'Avalanche'},{'default': 'Predators'},1.0,L,38.0,3.0,0.921053,0.0,NSH,0.0,58:43,20152016,8475717
4,2015020962.0,COL,H,2016-03-03,0.0,1.0,{'default': 'Avalanche'},{'default': 'Panthers'},1.0,W,40.0,2.0,0.95,0.0,FLA,0.0,59:57,20152016,8475717
5,2015020948.0,COL,R,2016-03-01,0.0,0.0,{'default': 'Avalanche'},{'default': 'Wild'},0.0,L,16.0,1.0,0.9375,0.0,MIN,0.0,38:11,20152016,8475717
6,2015020904.0,COL,H,2016-02-24,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sharks'},1.0,W,33.0,3.0,0.909091,0.0,SJS,0.0,65:00,20152016,8475717
7,2015020882.0,COL,R,2016-02-20,0.0,0.0,{'default': 'Avalanche'},{'default': 'Oilers'},1.0,W,27.0,2.0,0.925926,0.0,EDM,0.0,59:55,20152016,8475717
8,2015020835.0,COL,R,2016-02-14,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sabres'},0.0,,18.0,1.0,0.944444,0.0,BUF,0.0,53:28,20152016,8475717
9,2015020767.0,COL,H,2016-02-04,0.0,0.0,{'default': 'Avalanche'},{'default': 'Stars'},1.0,O,44.0,4.0,0.909091,0.0,DAL,0.0,60:35,20152016,8475717
10,2015020752.0,COL,H,2016-02-02,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blackhawks'},1.0,L,42.0,2.0,0.952381,0.0,CHI,0.0,57:54,20152016,8475717
11,2015020743.0,COL,R,2016-01-27,0.0,0.0,{'default': 'Avalanche'},{'default': 'Kings'},1.0,W,38.0,3.0,0.921053,0.0,LAK,0.0,60:00,20152016,8475717
12,2015020739.0,COL,R,2016-01-26,0.0,0.0,{'default': 'Avalanche'},{'default': 'Sharks'},1.0,L,20.0,4.0,0.8,0.0,SJS,0.0,39:21,20152016,8475717
13,2015020664.0,COL,R,2016-01-16,0.0,0.0,{'default': 'Avalanche'},{'default': 'Blue Jackets'},1.0,L,21.0,2.0,0.904762,0.0,CBJ,0.0,58:53,20152016,8475717
14,2015020651.0,COL,H,2016-01-14,0.0,0.0,{'default': 'Avalanche'},{'default': 'Devils'},1.0,W,27.0,0.0,1.0,1.0,NJD,0.0,59:50,20152016,8475717
