,assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
58,1,33,30,Ty Conklin,0,78,2.50864,Conklin,8,5.0,4,8469152,1,0.923,935,20072008,L,1013,2,PIT,,111933,18
59,1,51,45,Chris Mason,0,130,2.8975,Mason,22,6.0,0,8462152,1,0.8982700000000001,1148,20072008,L,1278,4,NSH,,161518,18
60,1,47,47,Johan Holmqvist,0,129,3.03622,Holmqvist,16,6.0,0,8466303,1,0.8891700000000001,1035,20072008,L,1164,2,"TBL,DAL",,152953,21
61,2,50,49,Nikolai Khabibulin,0,127,2.63491,Khabibulin,20,6.0,4,8459140,2,0.90856,1262,20072008,L,1389,2,CHI,,173516,23
62,2,54,52,Pascal Leclaire,0,112,2.25016,Leclaire,17,6.0,2,8469461,2,0.91878,1267,20072008,L,1379,9,CBJ,,179187,24
63,2,54,52,Olie Kolzig,0,153,2.91092,Kolzig,21,6.0,8,8448535,2,0.89248,1270,20072008,L,1423,1,WSH,,189218,25
64,0,50,43,Dan Ellis,0,102,2.36738,Ellis,14,3.0,0,8468540,0,0.9264500000000001,1285,20072008,L,1387,6,NSH,,155108,25
65,6,63,63,Rick DiPietro,0,174,2.81623,DiPietro,28,7.0,18,8468481,6,0.90219,1605,20072008,R,1779,3,NYI,,222425,26
66,0,47,44,Mathieu Garon,0,118,2.66367,Garon,18,1.0,8,8464999,0,0.91317,1241,20072008,R,1359,4,EDM,,159479,26
67,2,66,65,Manny Legace,0,147,2.40609,Legace,25,8.0,4,8459308,2,0.9108,1501,20072008,L,1648,5,STL,,219941,27
68,0,64,62,Ilya Bryzgalov,0,147,2.4405200000000002,Bryzgalov,25,6.0,2,8468524,0,0.9196200000000001,1682,20072008,L,1829,3,"ANA,PHX",,216839,28
69,2,52,51,Carey Price,0,133,2.60635,Price,18,3.0,2,8471679,2,0.9161400000000001,1453,20072008,L,1586,5,MTL,,183705,29
70,1,45,44,Dominik Hasek,0,94,2.20654,Hasek,12,3.0,14,8447687,1,0.9004200000000001,850,20072008,L,944,5,DET,,153362,29
71,2,61,59,Martin Gerber,0,159,2.77691,Gerber,22,4.0,6,8469675,2,0.9105700000000001,1619,20072008,L,1778,2,OTT,,206128,30
72,6,69,69,Tomas Vokoun,0,180,2.67943,Vokoun,29,8.0,4,8460712,6,0.91866,2033,20072008,R,2213,4,FLA,,241842,30
73,0,64,62,Tim Thomas,0,155,2.46548,Thomas,23,6.0,2,8460703,0,0.9205900000000001,1797,20072008,L,1952,3,BOS,,226325,31
74,2,52,51,Cristobal Huet,0,118,2.3221600000000002,Huet,14,6.0,0,8469658,2,0.9202100000000001,1361,20072008,L,1479,4,"MTL,WSH",,182933,32
75,2,63,62,Jose Theodore,0,150,2.5410500000000003,Theodore,27,3.0,2,8460535,2,0.9092500000000001,1503,20072008,R,1653,3,COL,,212510,32
76,5,66,64,Vesa Toskala,0,175,2.73616,Toskala,25,6.0,4,8462117,5,0.90405,1649,20072008,L,1824,3,TOR,,230249,33
77,1,55,53,Marc-Andre Fleury,0,113,2.18104,Fleury,16,2.0,2,8470594,1,0.9256000000000001,1406,20072008,L,1519,7,PIT,,186516,33
78,3,73,73,Roberto Luongo,0,168,2.38155,Luongo,29,9.0,4,8466141,3,0.9172,1861,20072008,L,2029,6,VAN,,253952,35
79,0,64,63,Niklas Backstrom,0,148,2.35543,Backstrom,17,8.0,2,8473404,0,0.91773,1651,20072008,L,1799,4,MIN,,226200,35
80,1,76,75,Ryan Miller,0,197,2.64175,Miller,27,10.0,6,8468011,1,0.90636,1907,20072008,L,2104,3,BUF,,268458,36
81,1,64,63,Jean-Sebastien Giguere,0,136,2.22453,Giguere,21,6.0,4,8462044,1,0.91976,1559,20072008,L,1695,4,ANA,,220091,37
82,1,69,67,Cam Ward,0,180,2.74799,Ward,25,5.0,4,8470320,1,0.9037400000000001,1690,20072008,L,1870,4,CAR,,235808,37
83,2,79,76,Martin Biron,0,205,2.6810400000000003,Biron,28,9.0,10,8462047,2,0.9147600000000001,2200,20072008,L,2405,6,PHI,,275266,39
84,3,62,58,Chris Osgood,0,114,1.9165900000000002,Osgood,13,4.0,0,8458568,3,0.9189100000000001,1292,20072008,L,1406,7,DET,,214130,41
85,2,83,83,Miikka Kiprusoff,0,215,2.7246,Kiprusoff,30,10.0,10,8462147,2,0.90619,2077,20072008,L,2292,3,CGY,,284078,41
86,5,80,78,Marty Turco,0,180,2.25906,Turco,29,6.0,20,8460612,5,0.9123600000000001,1874,20072008,L,2054,4,DAL,,286844,42
87,0,82,82,Henrik Lundqvist,0,186,2.27158,Lundqvist,29,10.0,2,8468685,0,0.9118400000000001,1924,20072008,L,2110,11,NYR,,294772,42
88,4,82,82,Martin Brodeur,0,184,2.23662,Brodeur,31,6.0,8,8455710,4,0.91771,2052,20072008,L,2236,4,NJD,,296161,45
89,2,90,90,Evgeni Nabokov,0,194,2.15006,Nabokov,28,8.0,12,8460705,2,0.9091300000000001,1941,20072008,L,2135,7,SJS,,324828,52
0,0,1,0,Garret Sparks,0,2,4.37956,Sparks,0,0.0,0,8476343,0,0.8571400000000001,12,20192020,L,14,0,VGK,,1644,0
1,0,2,0,Jake Oettinger,0,0,0.0,Oettinger,0,0.0,0,8479979,0,1.0,8,20192020,L,8,0,DAL,,2200,0
2,0,3,2,Eric Comrie,0,9,4.27722,Comrie,2,0.0,0,8477480,0,0.8636300000000001,57,20192020,L,66,0,DET,,7575,0
3,0,1,1,Kasimir Kaskisuo,0,6,6.0,Kaskisuo,1,0.0,0,8479288,0,0.8421000000000001,32,20192020,L,38,0,TOR,,3600,0
4,0,1,1,Oscar Dansk,0,6,6.0,Dansk,1,0.0,0,8476861,0,0.8378300000000001,31,20192020,L,37,0,VGK,,3600,0
5,0,2,1,Gilles Senn,0,4,3.42449,Senn,1,0.0,0,8480213,0,0.9024300000000001,37,20192020,R,41,0,NJD,,4205,0
6,0,3,1,Calvin Pickard,0,15,5.4584,Pickard,2,0.0,0,8475717,0,0.79729,59,20192020,L,74,0,DET,,9893,0
7,0,1,1,Anthony Stolarz,0,2,2.0385,Stolarz,1,0.0,0,8476932,0,0.9444400000000001,34,20192020,L,36,0,ANA,,3532,0
8,0,1,0,Michael DiPietro,0,1,7.15705,DiPietro,0,0.0,0,8480022,0,0.8571400000000001,6,20192020,L,7,0,VAN,,503,0
9,0,1,0,Dan Vladar,0,3,6.27177,Vladar,0,0.0,0,8478435,0,0.8,12,20192020,L,15,0,BOS,,1722,0
10,0,2,2,Cayden Primeau,0,5,2.51889,Primeau,1,0.0,0,8480051,0,0.9305500000000001,67,20192020,L,72,0,MTL,,7146,1
11,0,3,3,Anton Forsberg,0,8,3.35312,Forsberg,1,0.0,0,8476341,0,0.8974300000000001,70,20192020,L,78,0,CAR,,8589,1
12,0,6,5,Jonas Johansson,0,16,2.93817,Johansson,3,1.0,0,8477992,0,0.8940300000000001,135,20192020,L,151,0,BUF,,19604,1
13,0,2,1,Antoine Bibeau,0,5,3.26975,Bibeau,0,0.0,0,8477312,0,0.8809500000000001,37,20192020,L,42,0,COL,,5505,1
14,0,2,1,Adam Werner,0,5,3.41555,Werner,1,0.0,0,8479530,0,0.9137900000000001,53,20192020,L,58,0,COL,,5270,1
15,0,4,3,Alex Nedeljkovic,0,11,3.05108,Nedeljkovic,2,1.0,0,8477968,0,0.8865900000000001,86,20192020,L,97,0,CAR,,12979,1
16,0,6,4,Matiss Kivlenieks,0,14,2.94909,Kivlenieks,1,2.0,0,8480162,0,0.8978100000000001,123,20192020,L,137,0,CBJ,,17090,1
17,0,6,5,Keith Kinkaid,0,24,4.2355,Kinkaid,1,3.0,0,8476234,0,0.875,168,20192020,L,192,0,MTL,,20399,1
18,0,1,0,David Ayres,0,2,4.18361,Ayres,0,0.0,0,8479188,0,0.8,8,20192020,L,10,0,CAR,,1721,1
19,0,3,2,Alex Lyon,0,8,3.54723,Lyon,1,0.0,0,8479312,0,0.89041,65,20192020,L,73,0,PHI,,8119,1
20,0,6,6,Charlie Lindgren,0,20,3.32548,Lindgren,4,0.0,0,8479292,0,0.8876400000000001,158,20192020,R,178,0,MTL,,21651,2
21,0,27,27,Jimmy Howard,0,96,4.19957,Howard,23,2.0,0,8470657,0,0.8824900000000001,721,20192020,L,817,0,DET,,82294,2
22,0,13,9,Adin Hill,0,28,2.6218500000000002,Hill,4,3.0,2,8478499,0,0.9183600000000001,315,20192020,L,343,0,ARI,,38446,2
23,0,4,3,Michael Hutchinson,0,9,2.75252,Hutchinson,1,0.0,0,8474636,0,0.91,91,20192020,R,100,0,COL,,11771,2
24,1,13,11,Cory Schneider,0,40,3.53322,Schneider,6,2.0,0,8471239,1,0.8873200000000001,315,20192020,L,355,1,NJD,,40756,3
25,0,5,5,Kaapo Kahkonen,0,15,2.95857,Kahkonen,1,1.0,0,8478039,0,0.9127900000000001,157,20192020,L,172,0,MIN,,18252,3
26,0,17,15,Louis Domingue,0,51,3.81395,Domingue,9,2.0,0,8475839,0,0.88221,382,20192020,R,433,0,"NJD,VAN",,48139,3
27,0,8,8,Cal Petersen,0,21,2.63948,Petersen,3,0.0,0,8477361,0,0.92193,248,20192020,R,269,0,LAK,,28642,5
28,0,14,9,Sam Montembeault,0,39,3.33927,Montembeault,5,1.0,0,8478470,0,0.8904400000000001,317,20192020,L,356,0,FLA,,42045,5
29,0,24,21,Marcus Hogberg,0,70,3.12372,Hogberg,8,8.0,0,8477405,0,0.9038400000000001,658,20192020,L,728,0,OTT,,80673,5
30,0,16,12,Michael Hutchinson,0,49,3.471,Hutchinson,9,1.0,0,8474636,0,0.8883800000000001,390,20192020,R,439,1,"TOR,COL",,50821,5
31,0,19,15,Laurent Brossoit,0,54,3.27973,Brossoit,7,1.0,0,8476316,0,0.89453,458,20192020,L,512,0,WPG,,59273,6
32,0,12,11,Chris Driedger,0,22,2.05394,Driedger,2,1.0,0,8476904,0,0.9378500000000001,332,20192020,L,354,1,FLA,,38560,7
33,0,18,18,Curtis McElhinney,0,52,2.88639,McElhinney,7,3.0,0,8470147,0,0.9056200000000001,499,20192020,L,551,1,TBL,,64856,8
34,0,16,16,Robin Lehner,0,32,1.9878500000000001,Lehner,7,0.0,0,8475215,0,0.9170900000000001,354,20192020,L,386,4,VGK,,57952,9
35,0,20,19,Anders Nilsson,0,58,3.18312,Nilsson,9,2.0,0,8475195,0,0.9076400000000001,570,20192020,L,628,0,OTT,,65596,9
36,0,21,19,Malcolm Subban,0,60,3.1739,Subban,7,3.0,0,8476876,0,0.8901,486,20192020,L,546,0,"VGK,CHI",,68055,9
37,1,23,19,Ryan Miller,0,64,3.10119,Miller,6,4.0,0,8468011,1,0.90656,621,20192020,L,685,0,ANA,,74294,9
38,1,32,28,Henrik Lundqvist,0,91,3.18203,Lundqvist,14,3.0,2,8468685,1,0.90461,863,20192020,L,954,1,NYR,,102953,10
39,0,13,13,Igor Shesterkin,0,32,2.56096,Shesterkin,3,0.0,0,8478048,0,0.9295100000000001,422,20192020,L,454,0,NYR,,44983,10
40,1,34,31,Craig Anderson,0,100,3.2517,Anderson,17,2.0,0,8467950,1,0.9017600000000001,918,20192020,L,1018,0,OTT,,110711,11
41,0,26,26,Jack Campbell,0,73,2.79517,Campbell,12,3.0,0,8475789,0,0.90407,688,20192020,L,761,0,"LAK,TOR",,94019,11
42,0,33,30,Aaron Dell,0,92,3.00943,Dell,15,3.0,0,8477180,0,0.9066900000000001,894,20192020,L,986,0,SJS,,110054,12
43,1,31,30,Carter Hutton,0,94,3.17668,Hutton,14,4.0,6,8475622,1,0.8976000000000001,824,20192020,L,918,2,BUF,,106526,12
44,0,30,28,Devan Dubnyk,0,93,3.35205,Dubnyk,15,2.0,2,8471227,0,0.8904500000000001,756,20192020,L,849,1,MIN,,99879,12
45,1,35,32,Elvis Merzlikins,0,75,2.32212,Merzlikins,10,8.0,0,8478007,1,0.9244700000000001,918,20192020,L,993,5,CBJ,,116273,14
46,0,29,25,Jake Allen,0,57,2.10493,Allen,7,4.0,2,8474596,0,0.9281200000000001,736,20192020,L,793,2,STL,,97485,14
47,3,46,41,Jonathan Bernier,0,126,2.9462900000000003,Bernier,22,3.0,4,8473541,3,0.9068700000000001,1227,20192020,L,1353,1,DET,,153956,15
48,0,35,32,Antti Raanta,0,84,2.70545,Raanta,14,3.0,2,8477293,0,0.9182800000000001,944,20192020,L,1028,2,ARI,,111774,15
49,0,31,28,Thatcher Demko,0,80,2.79823,Demko,11,2.0,0,8477967,0,0.9159600000000001,872,20192020,L,952,1,VAN,,102922,15
50,1,42,42,Jonathan Quick,0,117,2.78988,Quick,22,4.0,0,8471734,1,0.90441,1107,20192020,L,1224,1,LAK,,150974,16
51,0,28,27,James Reimer,0,68,2.62193,Reimer,7,2.0,2,8473503,0,0.9168700000000001,750,20192020,L,818,3,CAR,,93366,16
52,0,26,22,Ilya Samsonov,0,60,2.55132,Samsonov,6,2.0,2,8478492,0,0.9129100000000001,629,20192020,L,689,1,WSH,,84662,16
53,0,36,32,Cam Talbot,0,87,2.57117,Talbot,14,1.0,23,8475660,0,0.9206200000000001,1009,20192020,L,1096,4,CGY,,121812,17
54,1,41,40,Martin Jones,0,118,3.00021,Jones,21,2.0,0,8474889,1,0.8964000000000001,1021,20192020,L,1139,2,SJS,,141590,17
55,1,34,29,Brian Elliott,0,85,2.81239,Elliott,8,4.0,2,8470880,1,0.9002300000000001,767,20192020,L,852,2,PHI,,108804,17
56,0,34,34,Linus Ullmark,0,91,2.69412,Ullmark,14,3.0,4,8476999,0,0.91463,975,20192020,L,1066,1,BUF,,121598,17
57,1,34,32,Alexandar Georgiev,0,96,3.04447,Georgiev,14,2.0,0,8480382,1,0.90968,967,20192020,L,1063,2,NYR,,113517,17
58,2,36,35,Pekka Rinne,1,105,3.16938,Rinne,14,4.0,0,8471469,3,0.89541,899,20192020,L,1004,3,NSH,,119266,18
59,0,35,32,Thomas Greiss,0,79,2.67185,Greiss,11,4.0,2,8471306,0,0.9143100000000001,843,20192020,L,922,1,NYI,,106443,18
60,0,44,38,Juuse Saros,0,111,2.7532200000000002,Saros,15,4.0,0,8477424,0,0.91232,1155,20192020,L,1266,4,NSH,,145139,18
61,2,40,38,Mike Smith,0,111,3.05031,Smith,13,6.0,21,8469608,2,0.9,999,20192020,L,1110,1,EDM,,131003,19
62,0,36,34,Robin Lehner,0,99,2.88985,Lehner,10,5.0,4,8475215,0,0.91983,1136,20192020,L,1235,1,"CHI,VGK",,123328,19
63,0,42,37,Mikko Koskinen,0,108,2.78657,Koskinen,15,3.0,0,8475156,0,0.91522,1166,20192020,L,1274,1,EDM,,139526,19
64,0,38,38,Darcy Kuemper,0,94,2.50068,Kuemper,16,2.0,6,8475311,0,0.924,1143,20192020,L,1237,2,ARI,,135323,20
65,0,49,48,Corey Crawford,0,138,2.87094,Crawford,25,3.0,0,8470645,0,0.9147000000000001,1480,20192020,L,1618,1,CHI,,173044,20
66,0,34,32,Tristan Jarry,0,79,2.3876,Jarry,13,1.0,0,8477465,0,0.9214700000000001,927,20192020,L,1006,3,PIT,,119115,20
67,0,51,51,John Gibson,0,149,2.9987,Gibson,26,5.0,6,8476434,0,0.9039900000000001,1403,20192020,L,1552,1,ANA,,178877,20
68,1,41,41,Matt Murray,0,115,2.83995,Murray,13,5.0,2,8476899,1,0.8998200000000001,1033,20192020,L,1148,1,PIT,,145777,21
69,1,42,40,Alex Stalock,0,109,2.70854,Stalock,14,4.0,4,8471774,1,0.9090100000000001,1089,20192020,L,1198,5,MIN,,144875,21
70,1,47,43,Mackenzie Blackwood,0,124,2.77196,Blackwood,14,8.0,0,8478406,1,0.9146000000000001,1328,20192020,L,1452,3,NJD,,161041,22
71,3,47,46,Ben Bishop,0,115,2.64731,Bishop,18,4.0,2,8471750,3,0.9156200000000001,1248,20192020,L,1363,2,DAL,,156385,22
72,2,40,38,Jaroslav Halak,0,98,2.47415,Halak,11,6.0,0,8470860,2,0.9155900000000001,1063,20192020,L,1161,3,BOS,,142594,22
73,1,46,44,Joonas Korpisalo,0,111,2.44412,Korpisalo,17,5.0,0,8476914,1,0.9177700000000001,1239,20192020,L,1350,4,CBJ,,163494,22
74,0,40,36,Pavel Francouz,0,94,2.52894,Francouz,11,4.0,2,8480925,0,0.9184700000000001,1059,20192020,R,1153,2,COL,,133811,23
75,0,43,43,Philipp Grubauer,0,102,2.50569,Grubauer,12,5.0,0,8475831,0,0.91639,1118,20192020,L,1220,3,COL,,146546,23
76,0,45,43,Petr Mrazek,0,115,2.6160300000000003,Mrazek,19,2.0,4,8475852,0,0.9077000000000001,1131,20192020,L,1246,3,CAR,,158255,23
77,0,54,53,Sergei Bobrovsky,0,163,3.21671,Bobrovsky,22,6.0,0,8475683,0,0.89975,1463,20192020,L,1626,1,FLA,,182422,24
78,1,49,48,David Rittich,0,141,3.01223,Rittich,18,6.0,6,8479496,1,0.90517,1346,20192020,L,1487,2,CGY,,168513,24
79,2,56,55,Braden Holtby,0,162,3.01323,Holtby,19,7.0,4,8474651,2,0.8986200000000001,1436,20192020,L,1598,0,WSH,,193546,27
80,2,45,45,Tuukka Rask,0,96,2.16626,Rask,11,6.0,0,8471695,2,0.92632,1207,20192020,L,1303,5,BOS,,159537,27
81,4,55,50,Anton Khudobin,0,129,2.4413300000000002,Khudobin,18,4.0,6,8471418,4,0.9238000000000001,1564,20192020,L,1693,1,DAL,,190224,30
82,1,55,55,Jordan Binnington,0,147,2.74384,Binnington,18,7.0,4,8476412,1,0.9064200000000001,1424,20192020,L,1571,3,STL,,192868,30
83,0,53,52,Marc-Andre Fleury,0,142,2.7324,Fleury,17,5.0,10,8470594,0,0.90527,1357,20192020,L,1499,5,VGK,,187088,30
84,0,65,58,Semyon Varlamov,0,154,2.46396,Varlamov,21,6.0,2,8473575,0,0.9161600000000001,1683,20192020,L,1837,4,NYI,,225003,30
85,0,57,57,Frederik Andersen,0,153,2.7543100000000003,Andersen,16,7.0,0,8475883,0,0.9117600000000001,1581,20192020,L,1734,4,TOR,,199977,31
86,1,57,57,Jacob Markstrom,0,157,2.77624,Markstrom,22,4.0,4,8474593,1,0.9178400000000001,1754,20192020,L,1911,3,VAN,,203584,31
87,2,62,60,Connor Hellebuyck,0,152,2.6019300000000003,Hellebuyck,24,5.0,0,8476945,2,0.9208700000000001,1769,20192020,L,1921,6,WPG,,210305,32
88,0,68,68,Carey Price,0,178,2.64006,Price,30,6.0,6,8471679,0,0.91261,1859,20192020,L,2037,6,MTL,,242721,32
89,0,57,54,Carter Hart,0,127,2.36979,Hart,18,3.0,2,8479394,0,0.9170400000000001,1404,20192020,L,1531,3,PHI,,192928,33
90,5,77,77,Andrei Vasilevskiy,0,187,2.32293,Vasilevskiy,21,3.0,6,8476883,5,0.9202500000000001,2158,20192020,L,2345,4,TBL,,289806,53
0,0,1,0,Dylan Ferguson,0,1,6.49819,Ferguson,0,0.0,0,8480263,0,0.5,1,20172018,L,2,0,VGK,,554,0
1,0,1,0,Marek Langhamer,0,0,0.0,Langhamer,0,0.0,0,8476986,0,1.0,10,20172018,L,10,0,ARI,,1733,0
2,0,7,7,Jared Coreau,0,27,4.2583,Coreau,5,1.0,0,8477225,0,0.86699,176,20172018,L,203,0,DET,,22826,0
3,0,1,1,Daniel Taylor,0,4,4.10373,Taylor,1,0.0,0,8471433,0,0.8823500000000001,30,20172018,L,34,0,OTT,,3509,0
4,0,1,0,Petr Mrazek,0,2,3.87305,Mrazek,0,,0,8475852,0,0.8571400000000001,12,20172018,L,14,0,PHI,,1859,0
5,0,3,1,Kenneth Appleby,0,3,1.4477200000000001,Appleby,1,0.0,0,8478965,0,0.9454500000000001,52,20172018,L,55,0,NJD,,7460,0
6,0,1,0,Brandon Halverson,0,1,4.78087,Halverson,0,0.0,0,8477990,0,0.83333,5,20172018,L,6,0,NYR,,753,0
7,0,1,0,Adam Wilcox,0,0,0.0,Wilcox,1,0.0,0,8476330,0,1.0,14,20172018,L,14,0,BUF,,2319,0
8,0,1,0,Scott Foster,0,0,0.0,Foster,0,0.0,0,8479138,0,1.0,7,20172018,L,7,0,CHI,,841,0
9,0,1,0,Louis Domingue,0,0,0.0,Domingue,0,,0,8475839,0,1.0,7,20172018,R,7,0,TBL,,1105,0
10,0,1,1,Calvin Pickard,0,4,3.83488,Pickard,0,1.0,0,8475717,0,0.8571400000000001,24,20172018,L,28,0,TOR,,3755,0
11,0,5,3,Linus Ullmark,0,8,1.9975,Ullmark,2,0.0,0,8476999,0,0.9349500000000001,115,20172018,L,123,0,BUF,,14418,1
12,0,5,1,Reto Berra,0,7,2.30832,Berra,1,0.0,0,8473499,0,0.9263100000000001,88,20172018,L,95,0,ANA,,10917,1
13,0,2,1,Mike McKenna,0,5,2.96052,McKenna,1,0.0,0,8470093,0,0.9,45,20172018,R,50,0,DAL,,6080,1
14,0,4,4,Adin Hill,0,14,3.48909,Hill,3,0.0,0,8478499,0,0.8914700000000001,115,20172018,L,129,0,ARI,,14445,1
15,0,2,2,Collin Delia,0,7,3.96288,Delia,1,0.0,2,8480420,0,0.8888800000000001,56,20172018,L,63,0,CHI,,6359,1
16,0,1,1,Thatcher Demko,0,4,3.9119800000000002,Demko,0,0.0,0,8477967,0,0.8666600000000001,26,20172018,L,30,0,VAN,,3681,1
17,0,4,3,Andrew Hammond,0,8,2.45085,Hammond,2,0.0,0,8477202,0,0.9349500000000001,115,20172018,L,123,0,COL,,11751,1
18,0,3,3,Eric Comrie,0,12,3.99334,Comrie,2,0.0,0,8477480,0,0.8723400000000001,82,20172018,L,94,0,WPG,,10818,1
19,0,5,4,Jack Campbell,0,11,2.47546,Campbell,0,2.0,0,8475789,0,0.9241300000000001,134,20172018,L,145,0,LAK,,15997,2
20,1,3,3,Michael Hutchinson,0,7,3.26213,Hutchinson,1,0.0,0,8474636,1,0.90666,68,20172018,R,75,0,WPG,,7725,2
21,0,8,5,Eddie Lack,0,23,4.0161,Lack,4,0.0,0,8475663,0,0.8700500000000001,154,20172018,L,177,0,"CGY,NJD",,20617,2
22,0,8,8,Christopher Gibson,0,26,3.6545300000000003,Gibson,3,2.0,0,8476444,0,0.9084500000000001,258,20172018,L,284,0,NYI,,25612,2
23,0,4,3,Oscar Dansk,0,5,1.77935,Dansk,0,0.0,0,8476861,0,0.9462300000000001,88,20172018,L,93,1,VGK,,10116,3
24,0,15,13,Jeff Glass,0,46,3.3621600000000003,Glass,7,3.0,2,8471301,0,0.8982300000000001,406,20172018,L,452,0,CHI,,49254,3
25,1,14,10,Laurent Brossoit,0,40,3.24222,Brossoit,7,1.0,0,8476316,1,0.88338,303,20172018,L,343,0,EDM,,44414,3
26,0,8,7,Peter Budaj,0,27,3.76394,Budaj,3,1.0,0,8469514,0,0.8755700000000001,190,20172018,L,217,0,TBL,,25824,3
27,0,11,9,Jon Gillies,0,29,2.87635,Gillies,5,1.0,2,8476903,0,0.8964200000000001,251,20172018,L,280,0,CGY,,36296,3
28,0,13,10,J-F Berube,0,42,3.7759400000000003,Berube,6,1.0,0,8475234,0,0.8944700000000001,356,20172018,L,398,0,CHI,,40043,3
29,0,19,12,Ondrej Pavelec,0,46,3.05411,Pavelec,9,1.0,2,8471715,0,0.9098,464,20172018,L,510,1,NYR,,54222,4
30,0,10,9,Alexandar Georgiev,0,27,3.14705,Georgiev,4,1.0,0,8480382,0,0.9184200000000001,304,20172018,L,331,0,NYR,,30886,4
31,0,9,7,Harri Sateri,0,24,2.92326,Sateri,4,0.0,0,8474667,0,0.9114300000000001,247,20172018,L,271,0,FLA,,29556,4
32,0,11,7,Alex Lyon,0,22,2.75114,Lyon,2,1.0,0,8479312,0,0.90517,210,20172018,L,232,0,PHI,,28788,4
33,2,13,8,Al Montoya,0,37,3.20932,Montoya,3,2.0,0,8471219,2,0.8930600000000001,309,20172018,L,346,0,"MTL,EDM",,41504,4
34,0,14,14,Charlie Lindgren,0,42,3.02533,Lindgren,8,2.0,2,8479292,0,0.9080900000000001,415,20172018,R,457,2,MTL,,49978,4
35,0,20,17,Scott Wedgewood,0,63,3.44733,Wedgewood,9,4.0,2,8475809,0,0.8926700000000001,524,20172018,L,587,1,ARI,,65790,5
36,1,14,12,Steve Mason,0,37,3.14945,Mason,6,1.0,0,8473461,1,0.9072600000000001,362,20172018,R,399,1,WPG,,42293,5
37,2,31,26,Mike Condon,0,88,3.2464,Condon,17,5.0,0,8477237,2,0.902,810,20172018,L,898,0,OTT,,97585,5
38,0,14,11,Casey DeSmith,0,28,2.39948,DeSmith,4,1.0,2,8479193,0,0.92134,328,20172018,L,356,1,PIT,,42009,6
39,0,16,14,Maxime Lagace,0,57,3.9152,Lagace,7,1.0,0,8476509,0,0.8674400000000001,373,20172018,L,430,0,VGK,,52411,6
40,0,19,16,Louis Domingue,0,61,3.40856,Domingue,9,1.0,2,8475839,0,0.89446,517,20172018,R,578,0,"ARI,TBL",,64426,7
41,1,24,20,Antti Niemi,0,63,3.11598,Niemi,9,4.0,0,8474550,1,0.9112600000000001,647,20172018,L,710,1,"PIT,FLA,MTL",,72786,7
42,1,27,24,Anders Nilsson,0,84,3.44336,Nilsson,14,4.0,0,8475195,1,0.90117,766,20172018,L,850,2,VAN,,87821,7
43,0,21,16,David Rittich,0,49,2.91599,Rittich,6,3.0,14,8479496,0,0.90429,463,20172018,L,512,0,CGY,,60494,8
44,0,18,17,Joonas Korpisalo,0,58,3.31802,Korpisalo,8,1.0,0,8476914,0,0.8971600000000001,506,20172018,L,564,0,CBJ,,62929,8
45,0,36,29,Chad Johnson,0,105,3.5522299999999998,Johnson,16,3.0,0,8473434,0,0.89085,857,20172018,L,962,0,BUF,,106412,10
46,1,35,30,Anton Forsberg,0,85,2.97413,Forsberg,16,4.0,0,8476341,1,0.9077000000000001,836,20172018,L,921,0,CHI,,102887,10
47,0,29,23,Alex Stalock,0,72,2.79922,Stalock,10,4.0,0,8471774,0,0.9103300000000001,731,20172018,L,803,1,MIN,,92597,10
48,1,25,20,Michal Neuvirth,0,56,2.82697,Neuvirth,8,3.0,0,8473607,1,0.90697,546,20172018,L,602,1,PHI,,71313,10
49,3,30,23,Juuse Saros,0,63,2.34734,Saros,5,7.0,0,8477424,3,0.92605,789,20172018,L,852,3,NSH,,96620,11
50,1,19,15,Curtis McElhinney,0,39,2.27962,McElhinney,6,1.0,0,8470147,1,0.9292100000000001,512,20172018,L,551,3,TOR,,61589,11
51,1,29,25,Darcy Kuemper,0,67,2.51898,Kuemper,7,5.0,0,8475311,1,0.91956,766,20172018,L,833,4,"LAK,ARI",,95753,12
52,0,29,21,Ryan Miller,0,56,2.44672,Miller,6,6.0,0,8468011,0,0.9254300000000001,695,20172018,L,751,4,ANA,,82396,12
53,0,27,25,Thomas Greiss,0,95,3.8210100000000002,Greiss,8,2.0,0,8471306,0,0.89192,784,20172018,L,879,1,NYI,,89505,13
54,0,43,40,Scott Darling,0,131,3.1756,Darling,21,7.0,2,8474152,0,0.88812,1040,20172018,L,1171,0,CAR,,148507,13
55,0,22,19,Malcolm Subban,0,55,2.6825200000000002,Subban,4,2.0,2,8476876,0,0.9104200000000001,559,20172018,L,614,0,VGK,,73811,13
56,0,39,33,Petr Mrazek,0,106,3.03333,Mrazek,13,6.0,0,8475852,0,0.90185,974,20172018,L,1080,4,"DET,PHI",,125802,14
57,2,26,23,Tristan Jarry,0,63,2.7713900000000002,Jarry,6,2.0,4,8477465,2,0.90829,624,20172018,L,687,2,PIT,,81836,14
58,0,53,50,Robin Lehner,0,143,3.00839,Lehner,26,9.0,2,8475215,0,0.9083300000000001,1417,20172018,L,1560,3,BUF,,171121,14
